fromNode	toNode	weight	direction	fromAltName	toAltName
ENSG00000125814	ENSG00000082684	0.247740055511281	undirected	NAPB	SEMA5B
ENSG00000125814	ENSG00000204843	0.227650525311338	undirected	NAPB	DCTN1
ENSG00000125814	ENSG00000107862	0.185254306866147	undirected	NAPB	GBF1
ENSG00000125814	ENSG00000164574	0.249204056773704	undirected	NAPB	GALNT10
ENSG00000125814	ENSG00000143761	0.18356858685143	undirected	NAPB	ARF1
ENSG00000125814	ENSG00000144647	0.225382917150318	undirected	NAPB	POMGNT2
ENSG00000125814	ENSG00000204386	0.238717380973061	undirected	NAPB	NEU1
ENSG00000158560	ENSG00000105402	0.278500533313999	undirected	DYNC1I1	NAPA
ENSG00000158560	ENSG00000181789	0.307771299977745	undirected	DYNC1I1	COPG1
ENSG00000158560	ENSG00000004059	0.271285089687497	undirected	DYNC1I1	ARF5
ENSG00000158560	ENSG00000197694	0.276214433612706	undirected	DYNC1I1	SPTAN1
ENSG00000158560	ENSG00000134287	0.261205385153984	undirected	DYNC1I1	ARF3
ENSG00000158560	ENSG00000104723	0.319502943957508	undirected	DYNC1I1	TUSC3
ENSG00000158560	ENSG00000117069	0.313382534698457	undirected	DYNC1I1	ST6GALNAC5
ENSG00000158560	ENSG00000176383	0.230512120751415	undirected	DYNC1I1	B3GNT4
ENSG00000158560	ENSG00000133424	0.304207154550691	undirected	DYNC1I1	LARGE1
ENSG00000158560	ENSG00000175203	0.290937686895678	undirected	DYNC1I1	DCTN2
ENSG00000158560	ENSG00000185274	0.181076731498151	undirected	DYNC1I1	GALNT17
ENSG00000158560	ENSG00000137267	0.289753778805573	undirected	DYNC1I1	TUBB2A
ENSG00000158560	ENSG00000188229	0.292709183713931	undirected	DYNC1I1	TUBB4B
ENSG00000158560	ENSG00000173898	0.178537516161281	undirected	DYNC1I1	SPTBN2
ENSG00000158560	ENSG00000111726	0.307151361440025	undirected	DYNC1I1	CMAS
ENSG00000158560	ENSG00000137100	0.276186094184597	undirected	DYNC1I1	DCTN3
ENSG00000158560	ENSG00000177511	0.303820393496796	undirected	DYNC1I1	ST8SIA3
ENSG00000158560	ENSG00000123416	0.294244343762728	undirected	DYNC1I1	TUBA1B
ENSG00000158560	ENSG00000166685	0.303856926236329	undirected	DYNC1I1	COG1
ENSG00000158560	ENSG00000143786	0.314590233799175	undirected	DYNC1I1	CNIH3
ENSG00000158560	ENSG00000102158	0.258806468741012	undirected	DYNC1I1	MAGT1
ENSG00000158560	ENSG00000104833	0.261832638374261	undirected	DYNC1I1	TUBB4A
ENSG00000158560	ENSG00000155511	0.305385641932257	undirected	DYNC1I1	GRIA1
ENSG00000158560	ENSG00000117643	0.26779342535523	undirected	DYNC1I1	MAN1C1
ENSG00000158560	ENSG00000135720	0.250776797584604	undirected	DYNC1I1	DYNC1LI2
ENSG00000158560	ENSG00000005243	0.303881015695518	undirected	DYNC1I1	COPZ2
ENSG00000158560	ENSG00000101638	0.230382826807178	undirected	DYNC1I1	ST8SIA5
ENSG00000158560	ENSG00000070182	0.256447558849699	undirected	DYNC1I1	SPTB
ENSG00000158560	ENSG00000082684	0.242558211194611	undirected	DYNC1I1	SEMA5B
ENSG00000158560	ENSG00000204843	0.264776065218352	undirected	DYNC1I1	DCTN1
ENSG00000158560	ENSG00000107862	0.208967772665712	undirected	DYNC1I1	GBF1
ENSG00000158560	ENSG00000164574	0.232957311543894	undirected	DYNC1I1	GALNT10
ENSG00000158560	ENSG00000143761	0.174830075008066	undirected	DYNC1I1	ARF1
ENSG00000158560	ENSG00000144647	0.249684535051539	undirected	DYNC1I1	POMGNT2
ENSG00000158560	ENSG00000204386	0.241578805502334	undirected	DYNC1I1	NEU1
ENSG00000105402	ENSG00000181789	0.278294504230712	undirected	NAPA	COPG1
ENSG00000105402	ENSG00000004059	0.273782439806322	undirected	NAPA	ARF5
ENSG00000105402	ENSG00000197694	0.275621523414853	undirected	NAPA	SPTAN1
ENSG00000105402	ENSG00000134287	0.252694623493427	undirected	NAPA	ARF3
ENSG00000105402	ENSG00000104723	0.257486057456467	undirected	NAPA	TUSC3
ENSG00000105402	ENSG00000117069	0.217757155090208	undirected	NAPA	ST6GALNAC5
ENSG00000105402	ENSG00000176383	0.240267050665215	undirected	NAPA	B3GNT4
ENSG00000105402	ENSG00000133424	0.244800823280246	undirected	NAPA	LARGE1
ENSG00000105402	ENSG00000175203	0.284578515318297	undirected	NAPA	DCTN2
ENSG00000105402	ENSG00000185274	0.191835738461359	undirected	NAPA	GALNT17
ENSG00000105402	ENSG00000137267	0.291382682497857	undirected	NAPA	TUBB2A
ENSG00000105402	ENSG00000188229	0.297962270109858	undirected	NAPA	TUBB4B
ENSG00000105402	ENSG00000173898	0.195975978609958	undirected	NAPA	SPTBN2
ENSG00000105402	ENSG00000111726	0.22567640805216	undirected	NAPA	CMAS
ENSG00000105402	ENSG00000137100	0.292339592297757	undirected	NAPA	DCTN3
ENSG00000105402	ENSG00000177511	0.199721654007772	undirected	NAPA	ST8SIA3
ENSG00000105402	ENSG00000123416	0.283954010452158	undirected	NAPA	TUBA1B
ENSG00000105402	ENSG00000166685	0.275380282283682	undirected	NAPA	COG1
ENSG00000105402	ENSG00000143786	0.240612826030525	undirected	NAPA	CNIH3
ENSG00000105402	ENSG00000102158	0.218984777134792	undirected	NAPA	MAGT1
ENSG00000105402	ENSG00000104833	0.283674838039038	undirected	NAPA	TUBB4A
ENSG00000105402	ENSG00000155511	0.198957438211152	undirected	NAPA	GRIA1
ENSG00000105402	ENSG00000117643	0.238582350815108	undirected	NAPA	MAN1C1
ENSG00000105402	ENSG00000135720	0.268249818681083	undirected	NAPA	DYNC1LI2
ENSG00000105402	ENSG00000005243	0.213159355544183	undirected	NAPA	COPZ2
ENSG00000105402	ENSG00000101638	0.207407760532239	undirected	NAPA	ST8SIA5
ENSG00000105402	ENSG00000070182	0.265368792093461	undirected	NAPA	SPTB
ENSG00000105402	ENSG00000082684	0.255517193332418	undirected	NAPA	SEMA5B
ENSG00000105402	ENSG00000204843	0.283347118518739	undirected	NAPA	DCTN1
ENSG00000105402	ENSG00000107862	0.256772199154751	undirected	NAPA	GBF1
ENSG00000105402	ENSG00000164574	0.197794157470274	undirected	NAPA	GALNT10
ENSG00000105402	ENSG00000143761	0.195839117377173	undirected	NAPA	ARF1
ENSG00000105402	ENSG00000144647	0.278603346609191	undirected	NAPA	POMGNT2
ENSG00000105402	ENSG00000204386	0.261390300546193	undirected	NAPA	NEU1
ENSG00000181789	ENSG00000004059	0.28567597585306	undirected	COPG1	ARF5
ENSG00000181789	ENSG00000197694	0.27228305999418	undirected	COPG1	SPTAN1
ENSG00000181789	ENSG00000134287	0.273918636137452	undirected	COPG1	ARF3
ENSG00000181789	ENSG00000104723	0.295244110209659	undirected	COPG1	TUSC3
ENSG00000181789	ENSG00000117069	0.26584452104914	undirected	COPG1	ST6GALNAC5
ENSG00000181789	ENSG00000176383	0.23416805246625	undirected	COPG1	B3GNT4
ENSG00000181789	ENSG00000133424	0.258942579992974	undirected	COPG1	LARGE1
ENSG00000181789	ENSG00000175203	0.28801515059922	undirected	COPG1	DCTN2
ENSG00000181789	ENSG00000185274	0.186149066406087	undirected	COPG1	GALNT17
ENSG00000181789	ENSG00000137267	0.298320904359935	undirected	COPG1	TUBB2A
ENSG00000181789	ENSG00000188229	0.307861011564913	undirected	COPG1	TUBB4B
ENSG00000181789	ENSG00000173898	0.180984033238596	undirected	COPG1	SPTBN2
ENSG00000181789	ENSG00000111726	0.26439709307465	undirected	COPG1	CMAS
ENSG00000181789	ENSG00000137100	0.279295480963819	undirected	COPG1	DCTN3
ENSG00000181789	ENSG00000177511	0.252803544702279	undirected	COPG1	ST8SIA3
ENSG00000181789	ENSG00000123416	0.276814404466747	undirected	COPG1	TUBA1B
ENSG00000181789	ENSG00000166685	0.283423255201483	undirected	COPG1	COG1
ENSG00000181789	ENSG00000143786	0.277741357528748	undirected	COPG1	CNIH3
ENSG00000181789	ENSG00000102158	0.238519528201911	undirected	COPG1	MAGT1
ENSG00000181789	ENSG00000104833	0.266010496360488	undirected	COPG1	TUBB4A
ENSG00000181789	ENSG00000155511	0.249614329996881	undirected	COPG1	GRIA1
ENSG00000181789	ENSG00000117643	0.250742392338982	undirected	COPG1	MAN1C1
ENSG00000181789	ENSG00000135720	0.277280444485657	undirected	COPG1	DYNC1LI2
ENSG00000181789	ENSG00000005243	0.243302493882717	undirected	COPG1	COPZ2
ENSG00000181789	ENSG00000101638	0.20501491356327	undirected	COPG1	ST8SIA5
ENSG00000181789	ENSG00000070182	0.233188370619439	undirected	COPG1	SPTB
ENSG00000181789	ENSG00000082684	0.251014784233036	undirected	COPG1	SEMA5B
ENSG00000181789	ENSG00000204843	0.248328217889227	undirected	COPG1	DCTN1
ENSG00000181789	ENSG00000107862	0.228202570768744	undirected	COPG1	GBF1
ENSG00000181789	ENSG00000164574	0.217230259220632	undirected	COPG1	GALNT10
ENSG00000181789	ENSG00000143761	0.203031688498721	undirected	COPG1	ARF1
ENSG00000181789	ENSG00000144647	0.247659646066049	undirected	COPG1	POMGNT2
ENSG00000181789	ENSG00000204386	0.244077957330406	undirected	COPG1	NEU1
ENSG00000004059	ENSG00000197694	0.250591523721422	undirected	ARF5	SPTAN1
ENSG00000004059	ENSG00000134287	0.263857617876927	undirected	ARF5	ARF3
ENSG00000004059	ENSG00000104723	0.254623189069752	undirected	ARF5	TUSC3
ENSG00000004059	ENSG00000117069	0.223077499082977	undirected	ARF5	ST6GALNAC5
ENSG00000004059	ENSG00000176383	0.234527590456775	undirected	ARF5	B3GNT4
ENSG00000004059	ENSG00000133424	0.222556887178033	undirected	ARF5	LARGE1
ENSG00000004059	ENSG00000175203	0.253606050367805	undirected	ARF5	DCTN2
ENSG00000004059	ENSG00000185274	0.193478747412531	undirected	ARF5	GALNT17
ENSG00000004059	ENSG00000137267	0.276165761271268	undirected	ARF5	TUBB2A
ENSG00000004059	ENSG00000188229	0.286037407540709	undirected	ARF5	TUBB4B
ENSG00000004059	ENSG00000173898	0.187003352275416	undirected	ARF5	SPTBN2
ENSG00000004059	ENSG00000111726	0.222376852328688	undirected	ARF5	CMAS
ENSG00000004059	ENSG00000137100	0.258432900069932	undirected	ARF5	DCTN3
ENSG00000004059	ENSG00000177511	0.202199801928443	undirected	ARF5	ST8SIA3
ENSG00000004059	ENSG00000123416	0.242606538274943	undirected	ARF5	TUBA1B
ENSG00000004059	ENSG00000166685	0.243008248762154	undirected	ARF5	COG1
ENSG00000004059	ENSG00000143786	0.238365365724548	undirected	ARF5	CNIH3
ENSG00000004059	ENSG00000102158	0.215294865295775	undirected	ARF5	MAGT1
ENSG00000004059	ENSG00000104833	0.247070913369638	undirected	ARF5	TUBB4A
ENSG00000004059	ENSG00000155511	0.197164964551208	undirected	ARF5	GRIA1
ENSG00000004059	ENSG00000117643	0.228345284773242	undirected	ARF5	MAN1C1
ENSG00000004059	ENSG00000135720	0.274565299048952	undirected	ARF5	DYNC1LI2
ENSG00000004059	ENSG00000005243	0.189864144326234	undirected	ARF5	COPZ2
ENSG00000004059	ENSG00000101638	0.195101261501655	undirected	ARF5	ST8SIA5
ENSG00000004059	ENSG00000070182	0.212287012852802	undirected	ARF5	SPTB
ENSG00000004059	ENSG00000082684	0.249454694621142	undirected	ARF5	SEMA5B
ENSG00000004059	ENSG00000204843	0.221690978013647	undirected	ARF5	DCTN1
ENSG00000004059	ENSG00000107862	0.22659384464092	undirected	ARF5	GBF1
ENSG00000004059	ENSG00000164574	0.203107262877022	undirected	ARF5	GALNT10
ENSG00000004059	ENSG00000143761	0.216755375393074	undirected	ARF5	ARF1
ENSG00000004059	ENSG00000144647	0.231287536269747	undirected	ARF5	POMGNT2
ENSG00000004059	ENSG00000204386	0.239252381293071	undirected	ARF5	NEU1
ENSG00000197694	ENSG00000134287	0.234307912855632	undirected	SPTAN1	ARF3
ENSG00000197694	ENSG00000104723	0.238458299399576	undirected	SPTAN1	TUSC3
ENSG00000197694	ENSG00000117069	0.21155522459976	undirected	SPTAN1	ST6GALNAC5
ENSG00000197694	ENSG00000176383	0.226371491432186	undirected	SPTAN1	B3GNT4
ENSG00000197694	ENSG00000133424	0.224237419885074	undirected	SPTAN1	LARGE1
ENSG00000197694	ENSG00000175203	0.251795165647031	undirected	SPTAN1	DCTN2
ENSG00000197694	ENSG00000185274	0.204371372507902	undirected	SPTAN1	GALNT17
ENSG00000197694	ENSG00000137267	0.264484646743674	undirected	SPTAN1	TUBB2A
ENSG00000197694	ENSG00000188229	0.255769750342271	undirected	SPTAN1	TUBB4B
ENSG00000197694	ENSG00000173898	0.209653182052052	undirected	SPTAN1	SPTBN2
ENSG00000197694	ENSG00000111726	0.208668019098499	undirected	SPTAN1	CMAS
ENSG00000197694	ENSG00000137100	0.248562417305157	undirected	SPTAN1	DCTN3
ENSG00000197694	ENSG00000177511	0.178750761321638	undirected	SPTAN1	ST8SIA3
ENSG00000197694	ENSG00000123416	0.235419839360407	undirected	SPTAN1	TUBA1B
ENSG00000197694	ENSG00000166685	0.253077052529597	undirected	SPTAN1	COG1
ENSG00000197694	ENSG00000143786	0.216205166173006	undirected	SPTAN1	CNIH3
ENSG00000197694	ENSG00000102158	0.214636468934722	undirected	SPTAN1	MAGT1
ENSG00000197694	ENSG00000104833	0.274253758239549	undirected	SPTAN1	TUBB4A
ENSG00000197694	ENSG00000155511	0.174412054144361	undirected	SPTAN1	GRIA1
ENSG00000197694	ENSG00000117643	0.213210288060507	undirected	SPTAN1	MAN1C1
ENSG00000197694	ENSG00000135720	0.237472255612285	undirected	SPTAN1	DYNC1LI2
ENSG00000197694	ENSG00000005243	0.183072209499372	undirected	SPTAN1	COPZ2
ENSG00000197694	ENSG00000101638	0.196729452755021	undirected	SPTAN1	ST8SIA5
ENSG00000197694	ENSG00000070182	0.251730322182756	undirected	SPTAN1	SPTB
ENSG00000197694	ENSG00000082684	0.233349122308797	undirected	SPTAN1	SEMA5B
ENSG00000197694	ENSG00000204843	0.263577643042148	undirected	SPTAN1	DCTN1
ENSG00000197694	ENSG00000107862	0.249965359871478	undirected	SPTAN1	GBF1
ENSG00000197694	ENSG00000164574	0.204639389994907	undirected	SPTAN1	GALNT10
ENSG00000197694	ENSG00000143761	0.193058353308439	undirected	SPTAN1	ARF1
ENSG00000197694	ENSG00000144647	0.225011533618805	undirected	SPTAN1	POMGNT2
ENSG00000197694	ENSG00000204386	0.203763687393646	undirected	SPTAN1	NEU1
ENSG00000134287	ENSG00000104723	0.244102446696946	undirected	ARF3	TUSC3
ENSG00000134287	ENSG00000117069	0.228789550829473	undirected	ARF3	ST6GALNAC5
ENSG00000134287	ENSG00000176383	0.219671462867428	undirected	ARF3	B3GNT4
ENSG00000134287	ENSG00000133424	0.20759338139212	undirected	ARF3	LARGE1
ENSG00000134287	ENSG00000175203	0.225993221997506	undirected	ARF3	DCTN2
ENSG00000134287	ENSG00000185274	0.21223199298363	undirected	ARF3	GALNT17
ENSG00000134287	ENSG00000137267	0.23241277753727	undirected	ARF3	TUBB2A
ENSG00000134287	ENSG00000188229	0.235249238673143	undirected	ARF3	TUBB4B
ENSG00000134287	ENSG00000173898	0.198044966574786	undirected	ARF3	SPTBN2
ENSG00000134287	ENSG00000111726	0.210467694345206	undirected	ARF3	CMAS
ENSG00000134287	ENSG00000137100	0.211168649468462	undirected	ARF3	DCTN3
ENSG00000134287	ENSG00000177511	0.194163506096641	undirected	ARF3	ST8SIA3
ENSG00000134287	ENSG00000123416	0.18946750581851	undirected	ARF3	TUBA1B
ENSG00000134287	ENSG00000166685	0.196944028806219	undirected	ARF3	COG1
ENSG00000134287	ENSG00000143786	0.211054450980656	undirected	ARF3	CNIH3
